"","mariners_home","seahawks_home","sounders_home","trav_holiday","dang_holiday","night","Monday","Saturday","Sunday","Thursday","Tuesday","Wednesday","day_num","zone1","zone2","zone3","zone4","zone5","zone6","zone7","seasonality","freq"
"4496",1,0,0,0,0,1,0,0,0,0,0,1,337,0,0,0,0,1,0,0,1.46421047915,35
"4497",1,0,0,0,0,1,0,0,0,0,0,1,337,0,0,0,1,0,0,0,1.46421047915,24
"4498",1,0,0,0,0,1,0,0,0,0,0,1,337,0,0,1,0,0,0,0,1.46421047915,17
"4499",1,0,0,0,0,0,0,0,0,0,0,1,337,0,1,0,0,0,0,0,1.46421047915,5
"4500",1,0,0,0,0,0,0,0,0,1,0,0,338,0,0,0,0,1,0,0,1.47937765946,16
"4501",1,0,0,0,0,0,0,0,0,1,0,0,338,0,1,0,0,0,0,0,1.47937765946,10
"4502",1,0,0,0,0,1,0,0,0,1,0,0,338,0,0,0,0,1,0,0,1.47937765946,40
"4503",1,0,0,0,0,0,0,0,0,1,0,0,338,0,0,0,1,0,0,0,1.47937765946,12
"4504",1,0,0,0,0,0,0,0,0,1,0,0,338,0,0,1,0,0,0,0,1.47937765946,10
"4505",1,0,0,0,0,0,0,0,0,1,0,0,338,0,0,0,0,0,0,1,1.47937765946,11
"4506",1,0,0,0,0,0,0,0,0,1,0,0,338,1,0,0,0,0,0,0,1.47937765946,7
"4507",1,0,0,0,0,1,0,0,0,1,0,0,338,0,1,0,0,0,0,0,1.47937765946,23
"4508",1,0,0,0,0,1,0,0,0,1,0,0,338,0,0,0,1,0,0,0,1.47937765946,23
"4509",1,0,0,0,0,1,0,0,0,1,0,0,338,1,0,0,0,0,0,0,1.47937765946,19
"4510",1,0,0,0,0,1,0,0,0,1,0,0,338,0,0,0,0,0,1,0,1.47937765946,16
"4511",1,0,0,0,0,0,0,0,0,1,0,0,338,0,0,0,0,0,1,0,1.47937765946,8
"4512",1,0,0,0,0,1,0,0,0,1,0,0,338,0,0,0,0,0,0,1,1.47937765946,23
"4513",1,0,0,0,0,1,0,0,0,1,0,0,338,0,0,1,0,0,0,0,1.47937765946,15
"4514",1,0,0,0,0,1,0,0,0,1,0,0,338,0,0,0,0,0,0,0,1.47937765946,2
"4515",1,0,0,0,0,0,0,0,0,1,0,0,338,0,0,0,0,0,0,0,1.47937765946,1
"4516",1,0,0,0,0,0,0,0,0,0,0,0,339,0,0,0,1,0,0,0,1.49440298421,15
"4517",1,0,0,0,0,0,0,0,0,0,0,0,339,0,1,0,0,0,0,0,1.49440298421,7
"4518",1,0,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,1,0,0,1.49440298421,14
"4519",1,0,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,1,0,1.49440298421,9
"4520",1,0,0,0,0,0,0,0,0,0,0,0,339,1,0,0,0,0,0,0,1.49440298421,12
"4521",1,0,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,1,1.49440298421,10
"4522",1,0,0,0,0,1,0,0,0,0,0,0,339,0,0,0,0,0,1,0,1.49440298421,19
"4523",1,0,0,0,0,1,0,0,0,0,0,0,339,0,0,1,0,0,0,0,1.49440298421,15
"4524",1,0,0,0,0,1,0,0,0,0,0,0,339,0,0,0,0,1,0,0,1.49440298421,37
"4525",1,0,0,0,0,1,0,0,0,0,0,0,339,0,0,0,1,0,0,0,1.49440298421,31
"4526",1,0,0,0,0,0,0,0,0,0,0,0,339,0,0,1,0,0,0,0,1.49440298421,8
"4527",1,0,0,0,0,1,0,0,0,0,0,0,339,1,0,0,0,0,0,0,1.49440298421,32
"4528",1,0,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,1.49440298421,1
"4529",1,0,0,0,0,1,0,0,0,0,0,0,339,0,0,0,0,0,0,1,1.49440298421,16
"4530",1,0,0,0,0,1,0,0,0,0,0,0,339,0,0,0,0,0,0,0,1.49440298421,1
"4531",1,0,0,0,0,1,0,0,0,0,0,0,339,0,1,0,0,0,0,0,1.49440298421,19
"4532",1,0,0,0,0,0,0,1,0,0,0,0,340,0,0,0,0,1,0,0,1.50928200716,18
"4533",1,0,0,0,0,1,0,1,0,0,0,0,340,0,0,0,1,0,0,0,1.50928200716,21
"4534",1,0,0,0,0,1,0,1,0,0,0,0,340,0,1,0,0,0,0,0,1.50928200716,27
"4535",1,0,0,0,0,1,0,1,0,0,0,0,340,0,0,0,0,0,0,1,1.50928200716,22
"4536",1,0,0,0,0,0,0,1,0,0,0,0,340,0,0,0,0,0,0,1,1.50928200716,11
"4537",1,0,0,0,0,0,0,1,0,0,0,0,340,0,0,0,0,0,1,0,1.50928200716,5
"4538",1,0,0,0,0,0,0,1,0,0,0,0,340,0,0,1,0,0,0,0,1.50928200716,12
"4539",1,0,0,0,0,0,0,1,0,0,0,0,340,0,0,0,1,0,0,0,1.50928200716,11
"4540",1,0,0,0,0,1,0,1,0,0,0,0,340,0,0,0,0,1,0,0,1.50928200716,40
"4541",1,0,0,0,0,1,0,1,0,0,0,0,340,1,0,0,0,0,0,0,1.50928200716,25
"4542",1,0,0,0,0,1,0,1,0,0,0,0,340,0,0,0,0,0,1,0,1.50928200716,16
"4543",1,0,0,0,0,0,0,1,0,0,0,0,340,1,0,0,0,0,0,0,1.50928200716,16
"4544",1,0,0,0,0,0,0,1,0,0,0,0,340,0,1,0,0,0,0,0,1.50928200716,6
"4545",1,0,0,0,0,1,0,1,0,0,0,0,340,0,0,1,0,0,0,0,1.50928200716,8
"4546",1,0,0,0,0,0,0,0,1,0,0,0,341,0,1,0,0,0,0,0,1.52401032537,12
"4547",1,0,0,0,0,0,0,0,1,0,0,0,341,1,0,0,0,0,0,0,1.52401032537,14
"4548",1,0,0,0,0,0,0,0,1,0,0,0,341,0,0,1,0,0,0,0,1.52401032537,8
"4549",1,0,0,0,0,0,0,0,1,0,0,0,341,0,0,0,0,0,1,0,1.52401032537,5
"4550",1,0,0,0,0,0,0,0,1,0,0,0,341,0,0,0,0,1,0,0,1.52401032537,25
"4551",1,0,0,0,0,0,0,0,1,0,0,0,341,0,0,0,1,0,0,0,1.52401032537,11
"4552",1,0,0,0,0,0,0,0,1,0,0,0,341,0,0,0,0,0,0,1,1.52401032537,11
"4553",1,0,0,0,0,1,0,0,1,0,0,0,341,0,0,0,0,0,1,0,1.52401032537,9
"4554",1,0,0,0,0,1,0,0,1,0,0,0,341,0,0,0,0,1,0,0,1.52401032537,39
"4555",1,0,0,0,0,1,0,0,1,0,0,0,341,0,0,1,0,0,0,0,1.52401032537,20
"4556",1,0,0,0,0,1,0,0,1,0,0,0,341,0,1,0,0,0,0,0,1.52401032537,16
"4557",1,0,0,0,0,1,0,0,1,0,0,0,341,1,0,0,0,0,0,0,1.52401032537,25
"4558",1,0,0,0,0,1,0,0,1,0,0,0,341,0,0,0,0,0,0,1,1.52401032537,33
"4559",1,0,0,0,0,1,0,0,1,0,0,0,341,0,0,0,1,0,0,0,1.52401032537,18
"4560",1,0,0,0,0,1,0,0,1,0,0,0,341,0,0,0,0,0,0,0,1.52401032537,1
"4561",0,0,0,0,0,0,1,0,0,0,0,0,342,1,0,0,0,0,0,0,1.53858358049,10
"4562",0,0,0,0,0,0,1,0,0,0,0,0,342,0,0,0,0,0,1,0,1.53858358049,8
"4563",0,0,0,0,0,0,1,0,0,0,0,0,342,0,0,0,1,0,0,0,1.53858358049,11
"4564",0,0,0,0,0,0,1,0,0,0,0,0,342,0,1,0,0,0,0,0,1.53858358049,12
"4565",0,0,0,0,0,0,1,0,0,0,0,0,342,0,0,0,0,1,0,0,1.53858358049,23
"4566",0,0,0,0,0,0,1,0,0,0,0,0,342,0,0,1,0,0,0,0,1.53858358049,6
"4567",0,0,0,0,0,0,1,0,0,0,0,0,342,0,0,0,0,0,0,1,1.53858358049,12
"4568",0,0,0,0,0,0,1,0,0,0,0,0,342,0,0,0,0,0,0,0,1.53858358049,3
"4569",0,0,0,0,0,1,1,0,0,0,0,0,342,0,0,1,0,0,0,0,1.53858358049,14
"4570",0,0,0,0,0,1,1,0,0,0,0,0,342,0,0,0,1,0,0,0,1.53858358049,31
"4571",0,0,0,0,0,1,1,0,0,0,0,0,342,1,0,0,0,0,0,0,1.53858358049,32
"4572",0,0,0,0,0,1,1,0,0,0,0,0,342,0,0,0,0,0,0,0,1.53858358049,2
"4573",0,0,0,0,0,1,1,0,0,0,0,0,342,0,0,0,0,0,0,1,1.53858358049,25
"4574",0,0,0,0,0,1,1,0,0,0,0,0,342,0,1,0,0,0,0,0,1.53858358049,18
"4575",0,0,0,0,0,1,1,0,0,0,0,0,342,0,0,0,0,0,1,0,1.53858358049,14
"4576",0,0,0,0,0,1,1,0,0,0,0,0,342,0,0,0,0,1,0,0,1.53858358049,21
"4577",0,0,0,0,0,0,0,0,0,0,1,0,343,0,0,0,0,1,0,0,1.55299746007,12
"4578",0,0,0,0,0,0,0,0,0,0,1,0,343,0,0,0,0,0,0,1,1.55299746007,10
"4579",0,0,0,0,0,0,0,0,0,0,1,0,343,0,0,0,1,0,0,0,1.55299746007,17
"4580",0,0,0,0,0,0,0,0,0,0,1,0,343,0,0,0,0,0,1,0,1.55299746007,14
"4581",0,0,0,0,0,0,0,0,0,0,1,0,343,0,0,1,0,0,0,0,1.55299746007,10
"4582",0,0,0,0,0,0,0,0,0,0,1,0,343,0,1,0,0,0,0,0,1.55299746007,5
"4583",0,0,0,0,0,0,0,0,0,0,1,0,343,1,0,0,0,0,0,0,1.55299746007,13
"4584",0,0,0,0,0,0,0,0,0,0,1,0,343,0,0,0,0,0,0,0,1.55299746007,1
"4585",0,0,0,0,0,1,0,0,0,0,1,0,343,0,1,0,0,0,0,0,1.55299746007,19
"4586",0,0,0,0,0,1,0,0,0,0,1,0,343,0,0,1,0,0,0,0,1.55299746007,18
"4587",0,0,0,0,0,1,0,0,0,0,1,0,343,1,0,0,0,0,0,0,1.55299746007,18
"4588",0,0,0,0,0,1,0,0,0,0,1,0,343,0,0,0,1,0,0,0,1.55299746007,31
"4589",0,0,0,0,0,1,0,0,0,0,1,0,343,0,0,0,0,0,1,0,1.55299746007,8
"4590",0,0,0,0,0,1,0,0,0,0,1,0,343,0,0,0,0,1,0,0,1.55299746007,22
"4591",0,0,0,0,0,1,0,0,0,0,1,0,343,0,0,0,0,0,0,1,1.55299746007,20
"4592",0,0,0,0,0,0,0,0,0,0,0,1,344,0,0,0,0,1,0,0,1.5672476988,8
"4593",0,0,0,0,0,0,0,0,0,0,0,1,344,0,0,0,0,0,0,1,1.5672476988,9
"4594",0,0,0,0,0,0,0,0,0,0,0,1,344,0,1,0,0,0,0,0,1.5672476988,11
"4595",0,0,0,0,0,0,0,0,0,0,0,1,344,0,0,1,0,0,0,0,1.5672476988,9
"4596",0,0,0,0,0,0,0,0,0,0,0,1,344,1,0,0,0,0,0,0,1.5672476988,15
"4597",0,0,0,0,0,0,0,0,0,0,0,1,344,0,0,0,0,0,1,0,1.5672476988,9
"4598",0,0,0,0,0,1,0,0,0,0,0,1,344,0,0,1,0,0,0,0,1.5672476988,11
"4599",0,0,0,0,0,1,0,0,0,0,0,1,344,0,0,0,1,0,0,0,1.5672476988,5
"4600",0,0,0,0,0,1,0,0,0,0,0,1,344,1,0,0,0,0,0,0,1.5672476988,15
"4601",0,0,0,0,0,1,0,0,0,0,0,1,344,0,0,0,0,1,0,0,1.5672476988,16
"4602",0,0,0,0,0,1,0,0,0,0,0,1,344,0,0,0,0,0,0,1,1.5672476988,11
"4603",0,0,0,0,0,0,0,0,0,0,0,1,344,0,0,0,1,0,0,0,1.5672476988,12
"4604",0,0,0,0,0,1,0,0,0,0,0,1,344,0,0,0,0,0,1,0,1.5672476988,9
"4605",0,0,0,0,0,1,0,0,0,0,0,1,344,0,1,0,0,0,0,0,1.5672476988,4
"4606",1,0,0,0,0,1,1,0,0,0,0,0,349,1,0,0,0,0,0,0,1.63589845347,9
"4607",1,0,0,0,0,1,1,0,0,0,0,0,349,0,0,1,0,0,0,0,1.63589845347,4
"4608",1,0,0,0,0,1,1,0,0,0,0,0,349,0,0,0,0,0,0,1,1.63589845347,16
"4609",1,0,0,0,0,1,1,0,0,0,0,0,349,0,0,0,1,0,0,0,1.63589845347,12
"4610",1,0,0,0,0,1,1,0,0,0,0,0,349,0,0,0,0,1,0,0,1.63589845347,19
"4611",1,0,0,0,0,1,1,0,0,0,0,0,349,0,0,0,0,0,1,0,1.63589845347,14
"4612",1,0,0,0,0,1,1,0,0,0,0,0,349,0,1,0,0,0,0,0,1.63589845347,11
"4613",1,0,0,0,0,0,1,0,0,0,0,0,349,0,0,0,1,0,0,0,1.63589845347,16
"4614",1,0,0,0,0,0,1,0,0,0,0,0,349,0,0,0,0,0,0,1,1.63589845347,10
"4615",1,0,0,0,0,0,1,0,0,0,0,0,349,0,1,0,0,0,0,0,1.63589845347,6
"4616",1,0,0,0,0,0,1,0,0,0,0,0,349,1,0,0,0,0,0,0,1.63589845347,14
"4617",1,0,0,0,0,0,1,0,0,0,0,0,349,0,0,0,0,1,0,0,1.63589845347,6
"4618",1,0,0,0,0,0,1,0,0,0,0,0,349,0,0,0,0,0,1,0,1.63589845347,6
"4619",1,0,0,0,0,0,1,0,0,0,0,0,349,0,0,1,0,0,0,0,1.63589845347,5
"4620",1,0,0,0,0,0,0,0,0,0,1,0,350,0,1,0,0,0,0,0,1.64908007411,13
"4621",1,0,0,0,0,1,0,0,0,0,1,0,350,1,0,0,0,0,0,0,1.64908007411,25
"4622",1,0,0,0,0,0,0,0,0,0,1,0,350,0,0,0,0,0,0,1,1.64908007411,10
"4623",1,0,0,0,0,0,0,0,0,0,1,0,350,0,0,0,0,0,1,0,1.64908007411,10
"4624",1,0,0,0,0,0,0,0,0,0,1,0,350,0,0,0,1,0,0,0,1.64908007411,11
"4625",1,0,0,0,0,1,0,0,0,0,1,0,350,0,0,0,0,0,0,0,1.64908007411,1
"4626",1,0,0,0,0,1,0,0,0,0,1,0,350,0,0,0,0,0,0,1,1.64908007411,17
"4627",1,0,0,0,0,1,0,0,0,0,1,0,350,0,0,0,1,0,0,0,1.64908007411,21
"4628",1,0,0,0,0,1,0,0,0,0,1,0,350,0,0,0,0,1,0,0,1.64908007411,27
"4629",1,0,0,0,0,1,0,0,0,0,1,0,350,0,1,0,0,0,0,0,1.64908007411,10
"4630",1,0,0,0,0,0,0,0,0,0,1,0,350,1,0,0,0,0,0,0,1.64908007411,7
"4631",1,0,0,0,0,1,0,0,0,0,1,0,350,0,0,0,0,0,1,0,1.64908007411,9
"4632",1,0,0,0,0,1,0,0,0,0,1,0,350,0,0,1,0,0,0,0,1.64908007411,7
"4633",1,0,0,0,0,0,0,0,0,0,1,0,350,0,0,1,0,0,0,0,1.64908007411,5
"4634",1,0,0,0,0,0,0,0,0,0,1,0,350,0,0,0,0,1,0,0,1.64908007411,11
"4635",1,0,0,0,0,0,0,0,0,0,0,1,351,0,0,0,0,1,0,0,1.66206962152,14
"4636",1,0,0,0,0,0,0,0,0,0,0,1,351,1,0,0,0,0,0,0,1.66206962152,16
"4637",1,0,0,0,0,0,0,0,0,0,0,1,351,0,0,0,1,0,0,0,1.66206962152,14
"4638",1,0,0,0,0,0,0,0,0,0,0,1,351,0,0,0,0,0,0,1,1.66206962152,13
"4639",1,0,0,0,0,0,0,0,0,0,0,1,351,0,0,0,0,0,1,0,1.66206962152,8
"4640",1,0,0,0,0,0,0,0,0,0,0,1,351,0,1,0,0,0,0,0,1.66206962152,10
"4641",1,0,0,0,0,0,0,0,0,0,0,1,351,0,0,1,0,0,0,0,1.66206962152,5
"4642",1,0,0,0,0,1,0,0,0,0,0,1,351,0,0,0,1,0,0,0,1.66206962152,16
"4643",1,0,0,0,0,1,0,0,0,0,0,1,351,0,1,0,0,0,0,0,1.66206962152,11
"4644",1,0,0,0,0,1,0,0,0,0,0,1,351,0,0,1,0,0,0,0,1.66206962152,12
"4645",1,0,0,0,0,1,0,0,0,0,0,1,351,0,0,0,0,0,1,0,1.66206962152,18
"4646",1,0,0,0,0,1,0,0,0,0,0,1,351,0,0,0,0,1,0,0,1.66206962152,20
"4647",1,0,0,0,0,1,0,0,0,0,0,1,351,1,0,0,0,0,0,0,1.66206962152,14
"4648",1,0,0,0,0,1,0,0,0,0,0,1,351,0,0,0,0,0,0,1,1.66206962152,24
"4649",0,0,1,0,0,0,0,0,0,1,0,0,352,0,0,0,0,0,0,1,1.67486325187,8
"4650",0,0,1,0,0,0,0,0,0,1,0,0,352,0,0,0,0,1,0,0,1.67486325187,15
"4651",0,0,1,0,0,0,0,0,0,1,0,0,352,0,0,0,0,0,1,0,1.67486325187,9
"4652",0,0,1,0,0,0,0,0,0,1,0,0,352,0,1,0,0,0,0,0,1.67486325187,9
"4653",0,0,1,0,0,0,0,0,0,1,0,0,352,0,0,1,0,0,0,0,1.67486325187,2
"4654",0,0,1,0,0,0,0,0,0,1,0,0,352,1,0,0,0,0,0,0,1.67486325187,10
"4655",0,0,1,0,0,0,0,0,0,1,0,0,352,0,0,0,1,0,0,0,1.67486325187,10
"4656",0,0,1,0,0,1,0,0,0,1,0,0,352,1,0,0,0,0,0,0,1.67486325187,27
"4657",0,0,1,0,0,1,0,0,0,1,0,0,352,0,0,0,0,0,0,1,1.67486325187,20
"4658",0,0,1,0,0,1,0,0,0,1,0,0,352,0,0,0,1,0,0,0,1.67486325187,26
"4659",0,0,1,0,0,1,0,0,0,1,0,0,352,0,0,1,0,0,0,0,1.67486325187,6
"4660",0,0,1,0,0,1,0,0,0,1,0,0,352,0,1,0,0,0,0,0,1.67486325187,21
"4661",0,0,1,0,0,1,0,0,0,1,0,0,352,0,0,0,0,1,0,0,1.67486325187,24
"4662",0,0,1,0,0,1,0,0,0,1,0,0,352,0,0,0,0,0,1,0,1.67486325187,18
"4663",1,0,0,0,0,0,0,0,0,0,0,0,353,0,0,0,0,0,1,0,1.68745717933,10
"4664",1,0,0,0,0,0,0,0,0,0,0,0,353,0,1,0,0,0,0,0,1.68745717933,8
"4665",1,0,0,0,0,0,0,0,0,0,0,0,353,1,0,0,0,0,0,0,1.68745717933,11
"4666",1,0,0,0,0,0,0,0,0,0,0,0,353,0,0,0,1,0,0,0,1.68745717933,12
"4667",1,0,0,0,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,1,1.68745717933,4
"4668",1,0,0,0,0,0,0,0,0,0,0,0,353,0,0,1,0,0,0,0,1.68745717933,8
"4669",1,0,0,0,0,0,0,0,0,0,0,0,353,0,0,0,0,1,0,0,1.68745717933,11
"4670",1,0,0,0,0,1,0,0,0,0,0,0,353,0,1,0,0,0,0,0,1.68745717933,12
"4671",1,0,0,0,0,1,0,0,0,0,0,0,353,0,0,0,1,0,0,0,1.68745717933,25
"4672",1,0,0,0,0,1,0,0,0,0,0,0,353,0,0,0,0,1,0,0,1.68745717933,26
"4673",1,0,0,0,0,1,0,0,0,0,0,0,353,1,0,0,0,0,0,0,1.68745717933,20
"4674",1,0,0,0,0,1,0,0,0,0,0,0,353,0,0,0,0,0,0,1,1.68745717933,23
"4675",1,0,0,0,0,1,0,0,0,0,0,0,353,0,0,0,0,0,0,0,1.68745717933,2
"4676",1,0,0,0,0,1,0,0,0,0,0,0,353,0,0,1,0,0,0,0,1.68745717933,13
"4677",1,0,0,0,0,1,0,0,0,0,0,0,353,0,0,0,0,0,1,0,1.68745717933,13
"4678",1,0,0,0,0,1,0,1,0,0,0,0,354,1,0,0,0,0,0,0,1.69984767715,10
"4679",1,0,0,0,0,1,0,1,0,0,0,0,354,0,0,0,0,0,1,0,1.69984767715,9
"4680",1,0,0,0,0,1,0,1,0,0,0,0,354,0,0,0,0,1,0,0,1.69984767715,19
"4681",1,0,0,0,0,1,0,1,0,0,0,0,354,0,0,0,1,0,0,0,1.69984767715,18
"4682",1,0,0,0,0,1,0,1,0,0,0,0,354,0,0,0,0,0,0,1,1.69984767715,21
"4683",1,0,0,0,0,1,0,1,0,0,0,0,354,0,0,1,0,0,0,0,1.69984767715,11
"4684",1,0,0,0,0,1,0,1,0,0,0,0,354,0,1,0,0,0,0,0,1.69984767715,7
"4685",1,0,0,0,0,1,0,1,0,0,0,0,354,0,0,0,0,0,0,0,1.69984767715,1
"4686",1,0,0,0,0,0,0,1,0,0,0,0,354,0,0,0,0,1,0,0,1.69984767715,12
"4687",1,0,0,0,0,0,0,1,0,0,0,0,354,0,0,0,1,0,0,0,1.69984767715,10
"4688",1,0,0,0,0,0,0,1,0,0,0,0,354,0,0,0,0,0,0,1,1.69984767715,8
"4689",1,0,0,0,0,0,0,1,0,0,0,0,354,0,0,0,0,0,1,0,1.69984767715,4
"4690",1,0,0,0,0,0,0,1,0,0,0,0,354,0,0,1,0,0,0,0,1.69984767715,2
"4691",1,0,0,0,0,0,0,1,0,0,0,0,354,1,0,0,0,0,0,0,1.69984767715,10
"4692",1,0,0,0,0,0,0,1,0,0,0,0,354,0,1,0,0,0,0,0,1.69984767715,6
"4693",0,0,0,0,0,1,0,0,0,0,0,1,358,0,0,0,0,1,0,0,1.74730296671,24
"4694",0,0,0,0,0,0,0,0,0,0,0,1,358,0,0,0,1,0,0,0,1.74730296671,10
"4695",0,0,0,0,0,0,0,0,0,0,0,1,358,0,0,0,0,0,1,0,1.74730296671,13
"4696",0,0,0,0,0,0,0,0,0,0,0,1,358,0,0,0,0,0,0,1,1.74730296671,5
"4697",0,0,0,0,0,0,0,0,0,0,0,1,358,0,1,0,0,0,0,0,1.74730296671,7
"4698",0,0,0,0,0,0,0,0,0,0,0,1,358,1,0,0,0,0,0,0,1.74730296671,12
"4699",0,0,0,0,0,0,0,0,0,0,0,1,358,0,0,0,0,1,0,0,1.74730296671,11
"4700",0,0,0,0,0,1,0,0,0,0,0,1,358,1,0,0,0,0,0,0,1.74730296671,34
"4701",0,0,0,0,0,1,0,0,0,0,0,1,358,0,1,0,0,0,0,0,1.74730296671,18
"4702",0,0,0,0,0,1,0,0,0,0,0,1,358,0,0,0,0,0,1,0,1.74730296671,12
"4703",0,0,0,0,0,1,0,0,0,0,0,1,358,0,0,0,1,0,0,0,1.74730296671,22
"4704",0,0,0,0,0,0,0,0,0,0,0,1,358,0,0,0,0,0,0,0,1.74730296671,5
"4705",0,0,0,0,0,1,0,0,0,0,0,1,358,0,0,0,0,0,0,1,1.74730296671,17
"4706",0,0,0,0,0,1,0,0,0,0,0,1,358,0,0,1,0,0,0,0,1.74730296671,5
"4707",0,0,0,0,0,1,0,0,0,0,0,1,358,0,0,0,0,0,0,0,1.74730296671,2
"4708",0,0,0,0,0,0,0,0,0,0,0,1,358,0,0,1,0,0,0,0,1.74730296671,2
"4709",0,0,1,0,0,0,0,0,0,1,0,0,359,0,0,0,0,0,0,1,1.75862255967,12
"4710",0,0,1,0,0,0,0,0,0,1,0,0,359,0,0,0,0,1,0,0,1.75862255967,23
"4711",0,0,1,0,0,0,0,0,0,1,0,0,359,1,0,0,0,0,0,0,1.75862255967,12
"4712",0,0,1,0,0,0,0,0,0,1,0,0,359,0,0,0,1,0,0,0,1.75862255967,7
"4713",0,0,1,0,0,0,0,0,0,1,0,0,359,0,0,0,0,0,1,0,1.75862255967,11
"4714",0,0,1,0,0,0,0,0,0,1,0,0,359,0,1,0,0,0,0,0,1.75862255967,8
"4715",0,0,1,0,0,1,0,0,0,1,0,0,359,0,0,0,0,1,0,0,1.75862255967,27
"4716",0,0,1,0,0,0,0,0,0,1,0,0,359,0,0,1,0,0,0,0,1.75862255967,2
"4717",0,0,1,0,0,1,0,0,0,1,0,0,359,0,0,0,0,0,0,1,1.75862255967,24
"4718",0,0,1,0,0,0,0,0,0,1,0,0,359,0,0,0,0,0,0,0,1.75862255967,1
"4719",0,0,1,0,0,1,0,0,0,1,0,0,359,0,0,0,1,0,0,0,1.75862255967,29
"4720",0,0,1,0,0,1,0,0,0,1,0,0,359,0,0,0,0,0,1,0,1.75862255967,14
"4721",0,0,1,0,0,1,0,0,0,1,0,0,359,0,1,0,0,0,0,0,1.75862255967,20
"4722",0,0,1,0,0,1,0,0,0,1,0,0,359,0,0,1,0,0,0,0,1.75862255967,5
"4723",0,0,1,0,0,1,0,0,0,1,0,0,359,1,0,0,0,0,0,0,1.75862255967,23
"4724",0,0,1,0,0,1,0,0,0,1,0,0,359,0,0,0,0,0,0,0,1.75862255967,2
"4725",0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,1,0,0,0,1.76971766401,16
"4726",0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,1,0,0,1.76971766401,22
"4727",0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,0,1,0,1.76971766401,10
"4728",0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,1,0,0,0,0,1.76971766401,11
"4729",0,0,0,0,0,0,0,0,0,0,0,0,360,1,0,0,0,0,0,0,1.76971766401,12
"4730",0,0,0,0,0,0,0,0,0,0,0,0,360,0,1,0,0,0,0,0,1.76971766401,8
"4731",0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,1,1.76971766401,13
"4732",0,0,0,0,0,1,0,0,0,0,0,0,360,0,1,0,0,0,0,0,1.76971766401,12
"4733",0,0,0,0,0,1,0,0,0,0,0,0,360,1,0,0,0,0,0,0,1.76971766401,24
"4734",0,0,0,0,0,1,0,0,0,0,0,0,360,0,0,0,0,0,0,1,1.76971766401,25
"4735",0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,1.76971766401,1
"4736",0,0,0,0,0,1,0,0,0,0,0,0,360,0,0,0,0,0,1,0,1.76971766401,22
"4737",0,0,0,0,0,1,0,0,0,0,0,0,360,0,0,0,1,0,0,0,1.76971766401,21
"4738",0,0,0,0,0,1,0,0,0,0,0,0,360,0,0,0,0,1,0,0,1.76971766401,32
"4739",0,0,0,0,0,1,0,0,0,0,0,0,360,0,0,1,0,0,0,0,1.76971766401,16
"4740",0,0,0,0,0,0,0,1,0,0,0,0,361,0,0,0,0,1,0,0,1.78058499651,20
"4741",0,0,0,0,0,0,0,1,0,0,0,0,361,0,0,0,0,0,0,1,1.78058499651,14
"4742",0,0,0,0,0,0,0,1,0,0,0,0,361,0,0,0,0,0,1,0,1.78058499651,7
"4743",0,0,0,0,0,0,0,1,0,0,0,0,361,1,0,0,0,0,0,0,1.78058499651,14
"4744",0,0,0,0,0,0,0,1,0,0,0,0,361,0,0,0,1,0,0,0,1.78058499651,13
"4745",0,0,0,0,0,1,0,1,0,0,0,0,361,1,0,0,0,0,0,0,1.78058499651,27
"4746",0,0,0,0,0,1,0,1,0,0,0,0,361,0,0,0,0,0,0,1,1.78058499651,18
"4747",0,0,0,0,0,0,0,1,0,0,0,0,361,0,0,1,0,0,0,0,1.78058499651,4
"4748",0,0,0,0,0,0,0,1,0,0,0,0,361,0,1,0,0,0,0,0,1.78058499651,4
"4749",0,0,0,0,0,1,0,1,0,0,0,0,361,0,0,0,0,0,1,0,1.78058499651,18
"4750",0,0,0,0,0,1,0,1,0,0,0,0,361,0,0,0,0,1,0,0,1.78058499651,31
"4751",0,0,0,0,0,1,0,1,0,0,0,0,361,0,0,1,0,0,0,0,1.78058499651,9
"4752",0,0,0,0,0,1,0,1,0,0,0,0,361,0,0,0,1,0,0,0,1.78058499651,23
"4753",0,0,0,0,0,1,0,1,0,0,0,0,361,0,1,0,0,0,0,0,1.78058499651,17
"4754",0,0,1,0,0,0,0,0,1,0,0,0,362,0,0,1,0,0,0,0,1.79122134135,6
"4755",0,0,1,0,0,0,0,0,1,0,0,0,362,0,0,0,0,0,1,0,1.79122134135,5
"4756",0,0,1,0,0,0,0,0,1,0,0,0,362,0,0,0,1,0,0,0,1.79122134135,25
"4757",0,0,1,0,0,0,0,0,1,0,0,0,362,0,1,0,0,0,0,0,1.79122134135,9
